"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Prkd1",36.4802261666563,0.196351035708664,2.88733864559659,0.0680041587806523,0.945782323722427,0.980788215330825
"Prkd2",98674.0130567766,-0.205336630292732,0.0980791658506031,-2.09358051235373,0.0362973650398989,0.123059145675664
"Prkd3",100691.03478084,-0.297001480098935,0.046870347196848,-6.33666055110656,2.34798499080164e-10,7.71119105500837e-09
"Prkdc",173521.843379569,-0.223572526262435,0.0802027068801722,-2.78759327408321,0.0053101165366653,0.0260322535509832
"Prkg1",6269.38005196913,0.375479794638002,0.213630537967676,1.75761292467847,0.0788133926983492,0.213500517532008
"Prkg2",0,0,0,0,1,NA
"Prkra",8869.27055861606,0.149117711081297,0.123608353426076,1.20637244124829,0.227673917180883,0.457382367238702
"Prkrip1",15391.5136537978,-0.0329635423496682,0.0803377278362889,-0.410312106621199,0.681577012225619,0.864133467324458
"Prkrir",67060.7772356604,-0.141288332285934,0.0621152760392104,-2.27461489822158,0.0229290415988837,0.0862533907476732
"Prkx",49731.1429096099,-0.153938964080959,0.0646892116294275,-2.37966981206696,0.0173281570275265,0.0687722281026965
"Prl",0,NA,NA,NA,NA,NA
"Prl2a1",0,NA,NA,NA,NA,NA
"Prl2b1",0,NA,NA,NA,NA,NA
"Prl2c1",0,NA,NA,NA,NA,NA
"Prl2c2",0,NA,NA,NA,NA,NA
"Prl2c3",0,0,0,0,1,NA
"Prl2c4",0,NA,NA,NA,NA,NA
"Prl2c5",0,NA,NA,NA,NA,NA
"Prl3a1",0,NA,NA,NA,NA,NA
"Prl3b1",0,NA,NA,NA,NA,NA
"Prl3c1",0,NA,NA,NA,NA,NA
"Prl3d1",0,NA,NA,NA,NA,NA
"Prl3d2",0,NA,NA,NA,NA,NA
"Prl3d3",0,NA,NA,NA,NA,NA
"Prl4a1",0,NA,NA,NA,NA,NA
"Prl5a1",0,0,0,0,1,NA
"Prl6a1",0,NA,NA,NA,NA,NA
"Prl7a1",0,NA,NA,NA,NA,NA
"Prl7a2",0,NA,NA,NA,NA,NA
"Prl7b1",0,NA,NA,NA,NA,NA
"Prl7c1",0,NA,NA,NA,NA,NA
"Prl7d1",0,NA,NA,NA,NA,NA
"Prl8a1",0,NA,NA,NA,NA,NA
"Prl8a2",0,NA,NA,NA,NA,NA
"Prl8a6",0,NA,NA,NA,NA,NA
"Prl8a8",0,NA,NA,NA,NA,NA
"Prl8a9",0,NA,NA,NA,NA,NA
"Prlh",360.515635343083,1.37856157462769,1.07254627181244,1.28531664400653,0.19868165629492,0.416878266385919
"Prlhr",0,0,0,0,1,NA
"Prlr",853.987442642025,-1.3474096273255,0.793464213668263,-1.69813534638985,0.0894822197085258,0.234009449795846
"Prm1",95.7152053911502,3.24021505433645,2.14070579829873,1.51361997380094,0.130122252245836,0.308271059015227
"Prm2",4.825389559778,-5.71532514374354,2.96023730703129,-1.93069830252063,0.0535203729709995,0.159513687371268
"Prm3",0,0,0,0,1,NA
"Prmt1",23686.5443355556,0.0821355449991057,0.106184208342891,0.773519398796783,0.43921505271281,0.69089021702863
"Prmt10",38480.8192283444,-0.169541559989924,0.0629374425222323,-2.69381076185348,0.00706402591213321,0.0329538204853566
"Prmt2",8501.9940893274,0.118332363384617,0.134028105399749,0.882892159310028,0.37729454031258,0.632587241344469
"Prmt3",48934.8916078758,-0.200217437012508,0.0535818700715665,-3.73666385187916,0.000186477950229985,0.00154925191911264
"Prmt5",16228.4543298877,-0.093733840045394,0.0882551431356108,-1.06207793353601,0.288200306787977,0.535423579794843
"Prmt6",32138.43812238,-0.0232496411535819,0.0915818123777856,-0.253867449769114,0.79959796244547,0.923938150047713
"Prmt7",19024.7506710738,-0.250765763546794,0.0866066014803377,-2.89545784340384,0.00378605879330978,0.0197284586790458
"Prmt8",10.0328341215917,21.7661268465217,2.95836346687551,7.35748906117684,1.87401758357533e-13,9.36215556831652e-12
"Prnd",453.448694061268,-0.143134662868885,0.942037608502068,-0.15194155899623,0.879233029469978,0.956673254654265
"Prnp",39927.2346407749,0.784820940984085,0.194493046976342,4.03521335690499,5.4552702709134e-05,0.000534599500757284
"Proc",0,NA,NA,NA,NA,NA
"Proca1",757.808348461287,-0.564687173079758,0.580860903444553,-0.972155587906014,0.330973151257783,0.584402236715089
"Procr",60.4659586534837,3.19545662555492,2.88870155320091,1.1061913343087,0.268643712834676,0.511759091412289
"Prodh",3178.13817783635,0.204998113457511,0.209504158761783,0.978491857484339,0.327831116555317,0.581019503053083
"Prodh2",0,NA,NA,NA,NA,NA
"Prok1",0,0,0,0,1,NA
"Prok2",36.1755806900131,1.06410810516756,2.58515591213139,0.411622409377324,0.680616203794947,0.863586400084914
"Prokr1",36471.2938174,0.413835961532399,0.175218891481099,2.36182273517602,0.0181853354004023,0.0714845698795164
"Prokr2",286.341856352168,0.535795706505866,1.02268572177579,0.523910420471611,0.600340846685833,0.81606943196194
"Prol1",4.73221916665352,5.69337351196764,2.96032398245625,1.92322649335284,0.0544516114117927,0.160969318352015
"Prom1",716.453905640446,0.92030803157706,0.58605048582478,1.57035623011533,0.116332259274751,0.284046855979364
"Prom2",5.0413743596058,5.78473766091269,2.96009633358689,1.95423966283659,0.0506728807209385,0.15386825527162
"Prop1",0,NA,NA,NA,NA,NA
"Prorsd1",24330.7312229885,0.0208379495478267,0.116020593895365,0.179605610074877,0.857462200104928,0.948650508936556
"Pros1",138089.467615119,0.499244677646463,0.184284505834999,2.70909741100789,0.0067466528297233,0.0317003712457066
"Prosapip1",1867.17896998733,0.46065737800824,0.293235076389327,1.57094909545074,0.116194473371035,0.283747114333198
"Prosc",37126.2968248061,-0.0806764687561046,0.0561267805420521,-1.43739704962516,0.15060520665459,0.343150183695136
"Prox1",179.872911218411,0.0733957642974552,1.03223023453688,0.0711040636495065,0.943314934034644,0.980275105343948
"Prox2",5948.3373158285,-0.421586181913993,0.118176299940088,-3.56743426666537,0.000360493771575775,0.00271325802408806
"Proz",4799.01249217491,-0.36911145775036,0.176014050892631,-2.09705677403856,0.035988549848135,0.122187661872021
"Prp2",0,NA,NA,NA,NA,NA
"Prpf18",98754.3117976455,0.202426877620996,0.0970283404209282,2.08626548431961,0.0369545813690389,0.124694670690221
"Prpf19",41320.4764688364,-0.143060115905161,0.121619790044428,-1.17628977860347,0.239479098882294,0.472947427660871
"Prpf3",30882.3164131174,0.00306330519446178,0.0911167010909023,0.0336195797014828,0.973180508749156,0.990319701349029
"Prpf31",22735.075943034,-0.214306769670454,0.104878820016428,-2.04337510316083,0.0410153201177319,0.134467587691536
"Prpf38a",43010.8122995402,0.0467860484334068,0.10434899598874,0.448361270658082,0.653892488054771,0.848142437284586
"Prpf38b",75948.0852845952,-0.187347983498404,0.0693983149391788,-2.69960421463543,0.00694220092188107,0.0324817944025773
"Prpf39",128155.925291889,-0.181636154482401,0.0845546181472391,-2.14815179185257,0.0317016989625647,0.111439851677043
"Prpf4",37762.2895438057,-0.0602534638330767,0.0910218355584895,-0.661967136384089,0.50799228354706,0.74962305872491
"Prpf40a",152419.120789332,-0.0771367419135605,0.0612168763290308,-1.26005681013456,0.207648869155968,0.429643085577952
"Prpf40b",6360.9557568474,-0.381999576265202,0.116220085107852,-3.28686367688259,0.00101309864425708,0.00651169326009213
"Prpf4b",171075.222400368,-0.270851482785028,0.0638729351679261,-4.24047340353065,2.23048864070565e-05,0.000247913758040526
"Prpf6",51647.4456657642,-0.217009799809343,0.0614310072806008,-3.53257759258445,0.000411529440062819,0.00302268453759093
"Prpf8",177409.341099813,-0.303176127391039,0.0747259995253947,-4.05717058743401,4.96708029095098e-05,0.000493935461897411
"Prph",69.5909324520696,0.377628136035752,2.52129216340063,0.149775635492564,0.880941632558289,0.956959401209131
"Prph2",148.501573443186,-1.33655237274137,1.28598259844665,-1.03932384027265,0.298654150875193,0.548137329684823
"Prpmp5",0,NA,NA,NA,NA,NA
"Prps1",36095.7085359869,0.174351670296189,0.0617378217539429,2.82406578889469,0.00474186504981417,0.0235894045312673
"Prps1l1",323.639314663273,0.0678912759752381,1.06167125661749,0.06394755019698,0.949011990148694,0.981442629899668
"Prps1l3",100827.259099072,0.0314773866375992,0.0686563534335142,0.458477403232337,0.646609493288932,0.843388152456706
"Prps2",84930.8826857999,-0.0207894522157298,0.0512225646287617,-0.4058651175786,0.684841709534081,0.864937857332904
"Prpsap1",22770.8860633786,-0.202399337588885,0.100111015012194,-2.02174893106649,0.0432022960587586,0.138487889793515
"Prpsap2",40925.397481377,-0.0254786593701837,0.0595339190954572,-0.427968790855696,0.668673842407879,0.857544792976534
"Prr11",9618.6501814746,0.606101626209437,0.177787674365041,3.40913186684114,0.000651699696639778,0.00447841960383754
"Prr12",12957.1967993626,-0.207066286361478,0.17280110179655,-1.1982926278171,0.230803115612814,0.461850803775816
"Prr13",157327.933704924,0.534906348694396,0.134973320282266,3.9630524578914,7.39975139484738e-05,0.000695554531310592
"Prr14",40461.7881681673,-0.0507372161001631,0.102402445954027,-0.495468791076938,0.620269246623731,0.82841354587792
"Prr15",151.966856486769,-1.11200166999445,1.42374306303592,-0.781040974923715,0.434778395658457,0.687052525594135
"Prr15l",651.285556123948,-0.225373258908308,0.64790329781845,-0.347850149346608,0.727952724975137,0.888497107237652
"Prr16",9.82917997085825,-22.5281107297979,2.95839314270857,-7.61498206731651,2.63728081556105e-14,1.59623111926458e-12
"Prr18",947.185043369576,-0.540954375650942,0.376151981755528,-1.43812714511371,0.150397981878583,0.342778257721741
"Prr19",0,0,0,0,1,NA
"Prr22",280.27639311275,-1.24910738065254,0.875831646597611,-1.42619575977302,0.153811843260668,0.348104368184859
"Prr23a",0,NA,NA,NA,NA,NA
"Prr24",6803.39684081417,-0.0718924053140967,0.14082945305838,-0.510492682835982,0.609706339577615,0.821643796230905
"Prr3",10291.4412583402,-0.0679794378477435,0.135129503366538,-0.503068805509851,0.614915897762369,0.824678171640772
"Prr5",16320.5862483819,-0.0540082891761031,0.121843944565639,-0.44325788506468,0.657579214231683,0.850995468856298
"Prr5l",54222.5411045939,0.201757510400537,0.130345728390316,1.54786438260853,0.12165495155233,0.293183283512154
"Prr7",2977.38362372773,0.0403532063355925,0.257121254044728,0.156942320795358,0.875290305945083,0.955294414725889
"Prr9",0,NA,NA,NA,NA,NA
"Prrc1",18788.9412084553,-0.261192532616709,0.0993806096373879,-2.62820416950276,0.00858369795391146,0.0386307321643623
"Prrc2a",92964.8869023856,-0.164856565720452,0.160064052788972,-1.02994121945543,0.303037599617709,0.553199043415033
"Prrc2b",146981.545017922,-0.0984486780273237,0.076670260690137,-1.28405299709628,0.19912341258013,0.417526818028335
"Prrc2c",314298.12315289,-0.426340567435672,0.0483365865328338,-8.82024565690152,1.14208883113014e-18,3.67959114636945e-16
"Prrg1",3853.28937100042,0.21548660479509,0.214780942246972,1.00328549889359,0.315723130716546,0.567442238550609
"Prrg2",6360.10679976954,0.30767424128118,0.156968375273408,1.96010336951804,0.049983709495815,0.152634600601386
"Prrg3",0,0,0,0,1,NA
"Prrg4",197.540626620327,0.121257772175534,1.44481569991217,0.0839261174853686,0.933115174061624,0.977306965229267
"Prrt1",431.149400896581,0.00324651607763046,0.56598427146065,0.00573605352892951,0.995423316546585,0.997730192251708
"Prrt2",1844.97063459012,-0.407538215745189,0.356757829850563,-1.14233853232008,0.253313330524386,0.491686437241401
"Prrt3",1917.25889168295,-0.266962054694317,0.252337630560203,-1.05795577972912,0.290075603066488,0.537828933559897
"Prrt4",390.165861403809,0.625546819260401,1.16845570636327,0.535362030288137,0.592399540523352,0.810720157475795
"Prrx1",141.965231141857,0.108723085598761,1.73817633187773,0.06255008977214,0.950124774130247,0.981657208865411
"Prrx2",0,NA,NA,NA,NA,NA
"Prrxl1",16.4292269975186,-23.2222622345554,2.95767828045444,-7.85151731613872,4.11033743306161e-15,3.26132823890485e-13
"Prss1",0,NA,NA,NA,NA,NA
"Prss12",12983.3810057457,0.072873182173861,0.0936702809921037,0.777975483814382,0.43658346632576,0.688298729178131
"Prss16",452.150104202708,0.757090931651092,0.822015794364289,0.921017499714336,0.357041290639321,0.613135553409577
"Prss2",472.322692479205,-0.151738483595457,0.601697646515104,-0.252183940678996,0.800898890495929,0.924460553063883
"Prss21",0,NA,NA,NA,NA,NA
"Prss22",521.493685104231,-12.4711588081195,1.21086302722382,-10.2993968167585,7.09044898895842e-25,4.61710478301692e-22
"Prss23",151.119955715095,-1.37500612774988,1.87467293832368,-0.733464541809303,0.463275146670403,0.712338013403511
"Prss27",795.221201990568,-4.88301083487226,1.78268104233901,-2.73913881333779,0.00616003584416024,0.0293752820406874
"Prss28",0,NA,NA,NA,NA,NA
"Prss29",0,NA,NA,NA,NA,NA
"Prss3",0,NA,NA,NA,NA,NA
"Prss30",495.859626086125,-0.33896038624893,0.763935365010945,-0.443702964640305,0.657257351780217,0.850637230554288
"Prss32",72.6810405885087,-1.77980526901814,2.4698087722974,-0.720624725679705,0.471140436901834,0.719125122086504
"Prss33",126.583752012491,-1.51076256565838,1.54964711275396,-0.974907482629073,0.329606154111135,0.582907156231006
"Prss34",2579.76889693979,0.773182689947265,0.301976612664365,2.56040586429992,0.0104549983545846,0.045386710098385
"Prss35",154.917982543341,-0.000495603051008066,1.32281115069274,-0.000374658960765884,0.999701065406632,0.999701065406632
"Prss36",1682.96113554615,-0.234392174269084,0.35394582810214,-0.662226125183891,0.507826313474172,0.749495279690993
"Prss37",0,NA,NA,NA,NA,NA
"Prss38",0,0,0,0,1,NA
"Prss39",876.755147909774,0.916384162102164,0.354641067474185,2.58397643744085,0.00976684665885075,0.0429723048242632
"Prss40",0,NA,NA,NA,NA,NA
"Prss41",863.310206659306,0.29613096615393,0.357749785804527,0.827760009661431,0.407806426444199,0.662111302293203
"Prss42",0,NA,NA,NA,NA,NA
"Prss43",0,NA,NA,NA,NA,NA
"Prss44",0,NA,NA,NA,NA,NA
"Prss45",0,NA,NA,NA,NA,NA
"Prss46",4.33452263617074,-5.56037044946681,2.96064794232467,-1.8780924168582,0.0603685235336395,0.172988056263324
"Prss48",0,0,0,0,1,NA
"Prss50",70.1836758263729,-1.85168498526246,2.46511755002872,-0.751154842591945,0.45255947336746,0.702806997949926
"Prss51",0,0,0,0,1,NA
"Prss52",52.9967321018722,0.0860504759265213,2.54764802797208,0.0337764381035857,0.97305542489203,0.990319701349029
"Prss53",6671.35609931423,-0.0306218081096675,0.167399152087061,-0.182926900930428,0.85485537513443,0.947265373365988
"Prss54",0,NA,NA,NA,NA,NA
"Prss55",0,NA,NA,NA,NA,NA
"Prss8",1616.00387531754,-1.18312217741344,0.614649579496392,-1.92487267034792,0.0542452897405859,0.160969318352015
"Prssl1",526.976048561482,-0.00208740209344082,0.766729634024343,-0.00272247478225753,0.997827782087428,0.998621009960198
"Prtg",92.261707874972,-7.69652290016473,2.60219915781783,-2.95769940476767,0.00309944208250276,0.016751456346904
"Prtn3",791.383998317095,1.40245982396291,0.832537149874636,1.6845612525208,0.0920732523787755,0.239458930990332
"Prune",26315.8987839713,0.304502869813151,0.0871858315478984,3.49257286885957,0.000478391050737119,0.00344281120507613
"Prune2",2573.24235565109,-0.241148483485376,0.328797442816805,-0.733425666025437,0.463298849852887,0.712338013403511
"Prx",1405.0910963732,0.15499321010954,0.283839643703553,0.546059063798071,0.585025337832584,0.805631042049917
"Psap",685680.375442412,0.0562657232305199,0.119774032123867,0.469765626428367,0.638522475137304,0.839099402957052
"Psapl1",1967.51400354288,-5.07021207181626,1.50053190614643,-3.37894319410858,0.000727650418509157,0.00493037334163148
"Psat1",16191.3024870806,-0.086388962807703,0.0918522432470286,-0.940520990601911,0.346950387847996,0.602465390723822
"Psca",544.031407952711,-5.32602974364684,1.49818132183337,-3.55499675909003,0.000377983748494679,0.00282239822323983
"Psd",6933.87654409745,-0.430398289372512,0.296274129928307,-1.45270290550397,0.146306259940295,0.336235537630831
"Psd2",2357.12368842985,0.038780243421261,0.306349057379264,0.126588420911152,0.899266161982822,0.963949041983455
"Psd3",103420.681297888,0.301570369936734,0.145092110879279,2.07847530861034,0.0376656027803968,0.126449287627558
"Psd4",180088.468296182,-0.191000949867823,0.0672386009477885,-2.84064432001102,0.00450224960685718,0.0226419391680136
"Psen1",65224.7898712366,-0.197934969609488,0.0798322987684835,-2.4793845681872,0.0131609321667105,0.0549969114928437
"Psen2",35482.4461032125,0.0659880231447559,0.0954036886601845,0.691671612193074,0.489143578263746,0.735370379104576
"Psenen",71509.8887655403,0.5428060154977,0.0781483556394323,6.94584052417104,3.76213573405329e-12,1.59291863681306e-10
"Psg-ps1",0,NA,NA,NA,NA,NA
"Psg16",5.43453708615123,-5.88668413467932,2.95983165882209,-1.98885775045126,0.0467169062921959,0.145939132906837
"Psg17",0,0,0,0,1,NA
"Psg18",0,NA,NA,NA,NA,NA
"Psg19",0,0,0,0,1,NA
"Psg20",0,NA,NA,NA,NA,NA
"Psg21",0,NA,NA,NA,NA,NA
"Psg22",0,0,0,0,1,NA
"Psg23",795.727861823919,-0.625832063125609,0.315039472022248,-1.98651952756388,0.046975666741293,0.146360087566833
"Psg25",0,NA,NA,NA,NA,NA
"Psg26",0,NA,NA,NA,NA,NA
"Psg27",0,NA,NA,NA,NA,NA
"Psg28",0,NA,NA,NA,NA,NA
"Psg29",89.8898132018947,-1.20427868305535,2.24238648559569,-0.537052239117215,0.59123153033684,0.810160091349024
"Psip1",161637.439921287,-0.0900658437073169,0.0784818233144889,-1.14760131586659,0.2511331863257,0.488806337927698
"Pskh1",38997.1976207313,-0.0493419411770552,0.0928897475076105,-0.531188236602888,0.595288343793043,0.812652720609255
"Psma1",92553.9421842219,0.0257242957014473,0.0896747396949254,0.286862228861345,0.77421781251739,0.910273424246835
"Psma2",134904.280576777,0.175349658113255,0.0765189998765187,2.29158324594183,0.0219297031733256,0.0830400069631202
"Psma3",104261.224327263,0.144194173572741,0.0704241993327521,2.04750888102296,0.0406081457778748,0.133701329160526
"Psma4",116633.39098425,0.0189981492584465,0.0879085798324283,0.216112571658657,0.828900000494821,0.936855666305739
"Psma5",49681.7676617973,0.0877516750256641,0.0535111242875434,1.63987724410589,0.101030693191945,0.256075367421292
"Psma6",84768.0482172337,0.168980679901212,0.0634972882242402,2.66122671734355,0.0077856513662419,0.0357984515218193
"Psma7",119967.18265077,0.211088054468646,0.0573632234325491,3.67984994282713,0.000233371238267954,0.00187383164487956
"Psma8",545.261606495039,0.166163737553273,0.59545131462494,0.279055119154344,0.780202525159846,0.913299311004125
"Psmb1",194607.603502579,0.206175406602797,0.0839246355068693,2.45667324448399,0.0140230169650785,0.0578568172096443
"Psmb10",65439.9649373024,-0.0019308711911142,0.0949424890062949,-0.0203372716612283,0.983774323442822,0.994071260245694
"Psmb11",631.191269171665,-0.627071078434222,0.421763319051344,-1.48678429372348,0.137071791051995,0.321029852688315
"Psmb2",39030.514672444,-0.0585021098782636,0.0571653243686426,-1.02338455216313,0.306126060414376,0.556871464210075
"Psmb3",91394.7657575783,0.130849147023686,0.0673090074947664,1.94400648433064,0.0518946691593561,0.15664624878601
"Psmb4",100359.794704666,0.201075490582081,0.0491523529738405,4.09086195098525,4.29772906982197e-05,0.000435398689670161
"Psmb5",31995.4159582079,0.325217187865423,0.0834501257294188,3.89714437243531,9.7333599914335e-05,0.000885806120858941
"Psmb6",60099.9756003537,0.171144105835234,0.0834944526784512,2.04976618619603,0.040387252775191,0.133348376696618
"Psmb7",75440.62142765,0.138125817325452,0.0742469311070672,1.8603572601037,0.0628349973120751,0.178432494622741
"Psmb8",181626.388615035,0.119577189769192,0.0699613651261064,1.70918891524847,0.087415961476971,0.229911283639432
"Psmb9",77100.1609580163,0.0794504641935025,0.0896200888958704,0.886525166091009,0.375334599179474,0.630867614800563
"Psmc1",47004.9490770527,-0.0191432421610415,0.0659659338739486,-0.290198910813897,0.77166406942298,0.909108758312031
"Psmc2",45853.6685916843,-0.00118818020021695,0.0772147445541797,-0.0153879962574148,0.987722639893323,0.995046910202481
"Psmc3",59381.1732182881,0.0984570262104606,0.0400182381825949,2.46030386848171,0.0138819424482044,0.0573248635888679
"Psmc3ip",4880.85896220995,0.36048374588016,0.200989970388858,1.79354096715735,0.0728864661602599,0.201156688659948
"Psmc4",43449.2713448419,-0.03240606737248,0.0682275458775616,-0.474970438342229,0.63480804393815,0.83732710313239
"Psmc5",31604.8506102532,0.0391543064855535,0.085825941221696,0.456205966729971,0.648241875163118,0.844307941905451
"Psmc6",110253.294923641,0.210787977040769,0.103569646132208,2.03522928688676,0.0418278075068706,0.136178175706274
"Psmd1",67454.6013568337,0.160355840010876,0.080138833102414,2.00097547971466,0.0453950324123945,0.143711616441854
"Psmd10",26431.5089943606,0.530496567185326,0.111812929298711,4.7445011101363,2.09020833057231e-06,3.06217952789196e-05
"Psmd11",76604.97631545,0.153365487398644,0.0697284304496335,2.19946851534861,0.0278446254826211,0.101157735208506
"Psmd12",37322.217744362,-0.113208211121814,0.0665120870528107,-1.7020697460888,0.0887422944880581,0.232674355050135
"Psmd13",81469.8074268216,0.182096724254478,0.0463581877449748,3.92803802547733,8.56416723156171e-05,0.000792384781973598
"Psmd14",70987.7811786518,-0.0125424590912558,0.0664779452961331,-0.188670980057884,0.850350697621584,0.946203675321784
"Psmd2",79510.9433997749,0.0374827059974794,0.074329842487673,0.504275331993278,0.614067909612812,0.824374953179575
"Psmd3",29216.1484796314,0.235375279150936,0.098764516798822,2.38319678746956,0.0171630168384263,0.0683336306086534
"Psmd4",232521.379574209,0.764279144822634,0.119150389918576,6.4144074169201,1.41371672748886e-10,4.80155156149275e-09
"Psmd5",50560.0780488217,0.0582557723045392,0.0485116210635323,1.20086220636176,0.229804656750652,0.460307069616331
"Psmd6",53742.3941599704,-0.0523133869824493,0.0675200760913902,-0.77478270183881,0.438468072475885,0.690071438271325
"Psmd7",23747.4375064952,0.0106515116495584,0.089338107251743,0.119226967944864,0.905095541701645,0.966447218963439
"Psmd8",137814.894482289,0.254404773279853,0.0623848437855164,4.07799006685846,4.5426706835597e-05,0.000457026069197343
"Psmd9",13327.1217521969,0.00698759384040003,0.125952949903107,0.0554778101328744,0.955757807668189,0.983393085816928
"Psme1",134825.702656061,0.16911427133533,0.059529777500543,2.84083493061582,0.00449955960878382,0.0226344389057735
"Psme2",150570.885112399,-0.0120502827387338,0.0558302388198859,-0.215837922126919,0.829114087360184,0.936855666305739
"Psme3",1413422.20881599,0.889246638349546,0.159770286953081,5.56578231977944,2.60978871404641e-08,5.92346755721785e-07
"Psme4",364830.279424954,0.572848053627576,0.147389155107839,3.88663638928146,0.000101642828524018,0.000919263972149211
"Psmf1",196842.086352232,0.818486268769763,0.13109335630601,6.24353736782188,4.27784049739957e-10,1.33746258200155e-08
"Psmg1",8935.37506915685,0.148608808546163,0.103804929932382,1.43161609610417,0.152253720536845,0.345821416720927
"Psmg2",18217.7631761918,-0.0933246028878531,0.0895381598681161,-1.04228859544706,0.297277898212965,0.546320335479123
"Psmg3",10804.810799757,0.0572603186449612,0.120592037347485,0.474826695895071,0.634910503423847,0.837383010661819
"Psmg4",14353.7007770859,0.108221476371811,0.0915063042414472,1.18266689130248,0.236941190732157,0.469506552548379
"Psors1c2",0,0,0,0,1,NA
"Psp",0,NA,NA,NA,NA,NA
"Pspc1",135256.765311695,0.0755457681294071,0.101185557802987,0.746606232843016,0.455301284982932,0.705324812601943
"Psph",14153.9027793,-0.0651265818135624,0.112886780610906,-0.576919471537047,0.56399385627955,0.791986069946951
"Pspn",556.26463923746,-0.92327247514208,0.595489940478658,-1.55044176632094,0.121035520431861,0.292250122445496
"Psrc1",1697.45990311385,0.165633003736793,0.553872053697538,0.29904560562509,0.764905248511229,0.906142983938847
"Pstk",14347.1277103485,0.0401432617089981,0.118752417693788,0.338041637287004,0.735331810759793,0.891557362079482
"Pstpip1",85984.0649790519,0.0809646507119635,0.0773303339065932,1.0469972987542,0.295100824041856,0.543517405755038
"Pstpip2",14372.8226318248,-0.0602541191508277,0.160160132323481,-0.376211721835558,0.706759501714037,0.877133999008139
"Ptafr",43852.6660669941,-0.0259410295378614,0.128656904062581,-0.201629517878366,0.840206367210387,0.941479628035221
"Ptar1",13604.3399436162,-0.315090552918317,0.109275394524049,-2.88345381218433,0.00393340324977287,0.0203224040954065
"Ptbp1",81478.1628365033,0.0222387806430238,0.0806903687450156,0.275606382631602,0.782850406844026,0.914358429171363
"Ptbp2",89503.8899822931,-0.180517821827547,0.087506009153983,-2.06291914775696,0.039120310570396,0.130274233440872
"Ptcd1",21588.3970911575,-0.112667382012844,0.0777885731101781,-1.44837959494725,0.147510918277609,0.338277531130925
"Ptcd2",27008.5370942811,-0.106844623892677,0.0529576596455753,-2.01754806779126,0.0436383501096426,0.139472088224853
"Ptcd3",67736.8016246782,-0.199339228312976,0.0663300002954863,-3.00526499962251,0.00265349553854085,0.014591907323764
"Ptch1",13083.2425873244,-0.338070952256372,0.122672565007017,-2.75588068315872,0.00585343452951953,0.0281764612937667
"Ptch2",21.5860850992962,-1.70013689448288,2.88998800782129,-0.588285103565045,0.556340942613528,0.78549101759356
"Ptchd1",3001.60722235711,-0.0406949603186338,0.17384709403083,-0.234084788966429,0.814919154555614,0.931138943221893
"Ptchd2",6482.59348370743,0.421728890867938,0.312585296474638,1.34916419813801,0.177284231519203,0.383486303322867
"Ptchd3",0,NA,NA,NA,NA,NA
"Ptcra",17.7555190272607,22.5607974160119,2.95760184299972,7.62807119200662,2.38291967728414e-14,1.49003493992827e-12
"Ptdss1",65855.6225880157,0.0612506578812638,0.066720679636979,0.918016096576398,0.358610438817267,0.614630561501658
"Ptdss2",28242.402404186,0.709937826188415,0.170042127569793,4.17507023897372,2.97894126881701e-05,0.00031800071746942
"Pten",522846.075497752,0.00683550024796414,0.0583137333562699,0.117219389919736,0.906686201908756,0.966944558032102
"Pter",799.02109595958,0.204868518406224,0.373931764796709,0.547876745688088,0.583776537184826,0.804262848416393
"Ptf1a",0,NA,NA,NA,NA,NA
"Ptgdr",34.7028120080571,-2.17450409394102,2.88885085554062,-0.752722865484895,0.4516164666712,0.701990275973486
"Ptgds",145.756697590841,0.0102058323245581,1.56707314830548,0.00651267130420424,0.994803676850395,0.997550585898622
"Ptger1",19979.2169085484,-0.0992163954798542,0.17205428919476,-0.576657495399862,0.564170850944091,0.792045375751112
"Ptger2",15810.2319047743,0.0171018875382653,0.1254247021565,0.13635182897964,0.891543152834709,0.960353194928408
"Ptger3",2444.95868537149,0.581311054832475,0.273105671624404,2.12852062491012,0.0332939417720937,0.115467914862115
"Ptger4",42909.0598073041,0.0349546281221851,0.0763153357734481,0.458028884599977,0.64693168955865,0.843633590610147
"Ptges",465.906426736919,0.173501508330038,0.927113017122919,0.187141702387546,0.851549531923805,0.946485602746315
"Ptges2",9509.63789967281,0.00329927762325692,0.114983742007983,0.0286934271370977,0.977109098595752,0.991601903368561
"Ptges3",118905.233108748,0.294131045520983,0.0641883406940875,4.58231264962541,4.59861654107181e-06,6.15107684175233e-05
"Ptgfr",155.76224750446,0.60721524314432,1.29103635620921,0.470331637233865,0.638118097596784,0.839099402957052
"Ptgfrn",3919.50315881584,-0.190423238056112,0.267176374053451,-0.712724838529384,0.476016043297441,0.723634346066005
"Ptgir",19004.5153236397,0.459352069352134,0.15382567553591,2.98618593906257,0.00282480827481831,0.0154127938346342
"Ptgis",71.568150388522,0.959434760013829,2.88647861514801,0.33238935323435,0.73959527687791,0.89368551372936
"Ptgr1",2435.63998785816,0.248148794951399,0.29260547722424,0.848066130905774,0.396401142497121,0.652400137259511
"Ptgr2",49278.6516055317,0.175274438276381,0.0977160137858871,1.79371252966211,0.0728590643835915,0.201156688659948
"Ptgs1",88178.9011787557,0.504242390828769,0.182247338136134,2.76680250030381,0.00566090384859281,0.0274667287453306
